"venue_id","date","hour","checkin_count","unique_users","top_genre"
"ecb480af-a8b9-4c01-aa94-b66a1b1bcfce","2026-03-27","19","209","331","jazz"
"768fb346-f11e-42db-a4a3-c945836fdc6d","2025-08-15","4","493","425","techno"
"c796fa25-ba9e-4ce2-a5ea-35fddda111d2","2026-02-09","10","285","6","rock"
"642a0c77-5221-407d-b6f9-0c640b51a76f","2025-12-26","11","429","293","pop"
"3ff79b85-85b1-4670-8524-738229e182fc","2026-02-15","1","27","196","electronica"
"d5a12cd9-8724-47df-a17b-4fd2ecb9d282","2025-07-07","9","199","416","reggaeton"
"184ab30f-2861-4b40-a873-0bc59dd6d176","2025-10-07","21","410","230","indie"
"e99546e9-616e-48b8-ac10-a3d83296f10a","2025-10-13","18","492","464","jazz"
"133d522d-c668-417f-9a98-edc5561993c6","2026-04-02","9","312","465","techno"
"e857c224-6b18-4a0a-9263-5ed41544f161","2025-06-26","5","148","63","rock"
"f16d5600-3fd8-4cfd-adbc-98f79871d83b","2025-06-28","8","264","378","pop"
"c5a77358-94a4-4e05-a6c9-bf97cfba4794","2025-07-22","18","87","200","electronica"
"69f0c252-cfeb-49d2-9743-5d155a8bada8","2025-10-29","20","14","193","reggaeton"
"9648ea05-3b4d-4c9b-9c48-11cb5752c959","2026-05-25","3","267","12","indie"
"3d1c12cc-55aa-4ed0-bf9e-00d7550615b9","2026-05-14","0","303","264","jazz"
"7859702a-3cfb-48ee-bd16-372b8f226ea7","2025-09-19","10","479","414","techno"
"e1862c44-90ca-40c0-8d66-3425a29b2164","2026-02-23","11","360","46","rock"
"1d0d36fd-9333-4e33-978f-5e5981bc23ad","2025-07-19","17","120","72","pop"
"71ae0657-e0fe-4000-bbd9-852c7d61e8c2","2025-07-12","3","105","116","electronica"
"93dd3a08-5284-4c4d-8f53-94ce638c2de1","2025-11-21","1","37","457","reggaeton"
"87f083e7-f48a-45c7-bac4-37baf93ae5d3","2026-02-17","12","301","177","indie"
"5d3d4a6e-c51c-4fe2-9faf-be225e550431","2026-04-04","12","236","97","jazz"
"162b8370-ef1c-43bd-958d-f7ff31378c96","2026-05-20","3","493","41","techno"
"8b96e6a7-b9df-472e-8a3e-66b18a9db65a","2025-10-07","21","80","28","rock"
"fd8ef2be-c8f4-451d-9b56-ac937cde78e7","2025-11-30","11","280","141","pop"
"f06eeae2-469a-46cc-a3c6-a36959664ba5","2025-10-11","15","164","480","electronica"
"3eeff80a-f701-41a3-adbd-5940c02419f2","2026-03-20","14","123","18","reggaeton"
"dd52ddf7-e5b2-4728-9542-a29b23d31e03","2026-01-23","20","15","267","indie"
"91929a9c-5e08-4d1e-98c9-dcb778261b53","2025-12-11","18","400","117","jazz"
"b47116e0-32e9-481b-92b7-66a452aa1a41","2025-10-04","12","58","222","techno"
"fc53cab3-72dd-407e-94b1-3a334eb60040","2025-12-19","17","91","380","rock"
"1af64283-12dc-4914-bc3c-04c2fefbe815","2026-05-18","3","292","155","pop"
"102147c3-f48e-4437-85e8-d9cc9256d460","2026-05-30","17","23","401","electronica"
"41427a78-64cb-4004-9f8c-e06504616326","2026-04-24","2","341","231","reggaeton"
"8ac62ac3-b678-4bb1-ad17-66a3a98c56b8","2026-01-11","7","384","461","indie"
"e6818ca5-fda4-4af3-b7d6-5fe3c8beacc9","2025-11-01","7","238","387","jazz"
"ae1b67ac-5819-4c59-882c-264f358b2aee","2025-10-15","11","191","417","techno"
"564eebfc-6c40-43f9-92a4-a179f8ff56a9","2025-11-19","13","73","259","rock"
"aa8e9759-8475-4c17-89fa-b8ba3244ea0d","2026-01-31","0","185","130","pop"
"f884378e-4ca9-4e95-991b-331421ff6d3f","2025-11-24","18","71","302","electronica"
"ff65573e-ace4-4bbe-a8fa-a2875bf8fdf3","2026-03-25","21","455","154","reggaeton"
"767dfb12-9cf0-480c-820e-0714a6f66143","2026-02-26","9","495","336","indie"
"eb057a6d-1722-4da5-a493-b8a0859eeba4","2025-07-08","8","470","155","jazz"
"04fa8b04-f5a4-4f1d-b4a8-a64c3d39a44c","2025-09-10","14","200","477","techno"
"8b0d16ae-2341-446f-beb6-a624ee4b1e04","2025-09-18","12","314","373","rock"
"fead222d-9d35-4a06-ac55-b01a20f7dcb9","2025-11-18","9","23","287","pop"
"a1cc886b-7295-4eae-8159-0d883a222039","2026-02-18","15","79","127","electronica"
"bd2f7fdf-602b-45ec-9883-c685ed125ed2","2026-05-06","11","370","110","reggaeton"
"dfc0ff7e-110b-439d-a732-b6563f5a20ea","2025-12-18","2","301","114","indie"
"d8a021f5-c907-44c0-a0d8-2d6c5f9e3cc9","2025-06-03","20","50","349","jazz"
"5a044429-4657-4959-bfcd-e891c6199800","2025-06-02","12","389","298","techno"
"78f5fdab-2b74-4b60-b7db-7325984ed922","2025-09-08","15","172","248","rock"
"87946bf0-4908-495e-ab5d-3d57a04cecb4","2025-06-03","21","305","341","pop"
"a713309f-3139-4acb-b68f-49a5d4e2c98e","2026-01-15","20","463","207","electronica"
"be0783e9-1625-4f9d-a30a-0994cc2ef0dd","2025-09-20","17","265","33","reggaeton"
"f254f6e5-c125-4a10-ba08-113e78e336ab","2025-11-02","3","203","201","indie"
"80ded411-c2b3-4f49-919b-78a2cf64e7dd","2026-05-20","6","45","270","jazz"
"7f8fe54b-fdcb-49eb-86b0-eb140560faff","2025-06-08","21","289","48","techno"
"a58ab599-61ce-4760-9e58-62f2c8c17f39","2025-09-08","7","351","413","rock"
"fd064949-1fbf-408e-8893-86cafd7e4f73","2025-06-27","16","238","406","pop"
"76f74a78-9d95-4fd5-ab64-78d2ac5e1974","2026-01-15","14","171","110","electronica"
"58f9493d-b2bf-4a74-94b7-34cb97755c81","2025-06-04","0","479","309","reggaeton"
"40618371-2a7f-429e-bbe3-b362de3949ed","2025-08-31","21","310","327","indie"
"a664eb65-352a-410a-8d84-81a2f4ce6264","2025-07-16","21","50","45","jazz"
"9dd239ac-f5a0-4e49-a3ef-f5f41df8943d","2025-08-05","10","193","428","techno"
"72164f6c-3877-43fc-96fe-6b6b1bcd57f5","2025-12-11","3","110","175","rock"
"1a576d0d-c043-4cfe-8e77-4d07e2df6cb3","2026-05-01","0","412","89","pop"
"24d88610-c938-4731-be2a-5572f898f762","2026-04-19","7","267","151","electronica"
"118d5177-eeda-4474-b4b7-cbdceedb8c45","2026-05-23","6","478","419","reggaeton"
"942b5da8-3e1d-4574-be75-bfba470e1172","2026-05-20","3","371","480","indie"
"7ab36976-510d-4314-8e35-a90799a4d64d","2025-10-16","18","462","89","jazz"
"735aac95-1de6-445a-9499-3e59d3fb6630","2026-04-30","19","264","332","techno"
"1a286cc4-7793-45b0-8612-29a5b46762be","2025-12-06","2","118","80","rock"
"72ae2b2d-a1c6-4365-97aa-e90e40b4448d","2026-03-21","0","218","179","pop"
"04d804c2-4a1e-4fcc-a3e3-f1ebe2382765","2026-02-26","19","225","141","electronica"
"31ee0df0-fb40-4944-9dae-da25a661965f","2026-03-10","13","313","351","reggaeton"
"fab129b1-67a0-4807-ad96-5ae3a8d265fb","2025-06-26","10","489","108","indie"
"619668ef-e2ca-430c-a114-84fa4f022205","2026-05-26","8","44","395","jazz"
"18a8fbae-e639-4214-9159-b86bc7b7afaf","2025-09-29","13","326","486","techno"
"d7e6ba62-30a5-47c6-8d21-36cd7b99201d","2026-05-30","21","354","86","rock"
"bcbbaa0c-0695-4784-bc11-e75367992e92","2025-09-11","5","133","262","pop"
"82602417-7780-4063-9779-2786dfe60d89","2026-05-07","10","54","28","electronica"
"88f54817-eb87-4809-91e7-f1a21aa45c7b","2025-12-28","21","95","395","reggaeton"
"9679124d-c9c5-45d2-8f83-0ecc9d741716","2025-07-22","6","172","427","indie"
"09ab74f8-6fa8-495f-bb57-4ebb314303eb","2026-01-18","6","333","33","jazz"
"4b214ce5-89ee-4c8e-9280-8bd79a8ebec0","2026-04-16","3","186","219","techno"
"2f4d2605-d817-423a-b728-241e90b9d93f","2026-04-05","23","309","387","rock"
"a4132798-7714-4be2-aff3-7ca53bbb4d79","2025-08-21","16","265","112","pop"
"5c353269-73a6-4241-b993-0f94e2750ccc","2025-08-27","15","247","55","electronica"
"e4e615fa-c0b1-4fa5-a11b-ed572e5969d2","2026-03-02","22","206","33","reggaeton"
"55d720f8-2166-4cdf-8167-347b0da5409e","2025-08-22","3","486","127","indie"
"5f6db23b-05ba-48c9-87a0-67be7cd45877","2025-06-25","6","179","284","jazz"
"d38df5bf-7651-44d9-8e65-02b84abd3da7","2025-09-24","20","278","405","techno"
"df3574f5-269f-405e-ae4f-0f70a055ba2b","2026-01-29","0","161","128","rock"
"4d0c96db-7097-4b09-8920-75343fc461f7","2025-09-01","19","402","478","pop"
"b8ae8113-e66e-4d35-a384-4c121ef2a270","2025-06-05","11","383","377","electronica"
"4796a502-cc72-470b-8359-c9d1f702dd02","2025-11-03","22","85","395","reggaeton"
"a429775a-3759-4c9f-8b9f-648153d0b236","2026-03-08","1","30","72","indie"
"fd6addc9-9a8e-4be1-b19f-f365a3a39bcd","2026-05-21","15","100","418","jazz"
"7f7e7ea8-2144-4554-8217-b8967176b0b5","2026-05-30","12","424","98","techno"
"d57c8617-2886-4df1-934d-78ddbfd42da8","2025-08-19","2","460","337","rock"
"d355767a-f7ec-46a6-a617-d37eeed55114","2026-01-29","21","283","281","pop"
"47dd93f9-20c6-4130-9170-20553b3e73db","2025-06-12","4","55","214","electronica"
"ea0e19e8-7edb-4690-bf86-27ae0856ffe2","2026-02-20","1","414","81","reggaeton"
"23c1b58a-6657-482f-b581-717615fd0fbe","2025-08-20","12","258","452","indie"
"9ae5bbe4-788c-4483-a806-6af684548143","2025-11-10","3","168","331","jazz"
"0f9b9e79-8891-4e82-bdb9-2d2133b1006a","2026-04-20","10","496","210","techno"
"f8e9e96d-bd35-4cbe-83d3-1dbfe6a8a59d","2026-02-06","22","315","52","rock"
"4b402291-7b40-43af-b996-50dac8b58848","2025-07-21","5","424","12","pop"
"2ca5d59b-0791-42b5-9e2d-62cb8d249550","2025-08-28","23","177","78","electronica"
"e5b5b8bc-9cb3-4e6e-b8a5-755073d5f657","2026-01-08","17","345","184","reggaeton"
"ec9e7870-3f37-42d4-a38f-3728e9600fa9","2025-12-14","5","86","420","indie"
"61969709-8795-4f1f-a0b1-6bd7bd607f9b","2025-07-05","4","237","349","jazz"
"801c1a66-d402-4d7d-a26b-e37e9eb09f0c","2025-11-18","16","233","338","techno"
"9ce3541a-8827-4d3d-8da3-6444783f1f06","2025-10-23","3","462","84","rock"
"bfbdf8b9-2f0d-48d8-a679-68c2909d5a90","2025-06-25","10","463","192","pop"
"baeadece-ca80-4007-80cb-67d839111c67","2025-06-09","15","50","262","electronica"
"6b786c13-5928-435d-b230-2901abef025f","2025-10-22","6","386","381","reggaeton"
"1b94eff0-6da7-4632-ad93-f96b0a60a33d","2025-08-12","12","170","54","indie"
"f0970261-99c8-4189-b48d-f67f913333ce","2025-07-28","3","401","340","jazz"
"9ab5dfdb-86f5-420d-a883-42862d75e055","2025-07-25","14","68","276","techno"
"75f5e105-70ba-41bd-8404-376ef85ae854","2025-08-07","20","354","392","rock"
"c594aa16-7cce-4387-9b2a-4c4c74231fed","2025-08-26","0","305","337","pop"
"d188fbfc-c273-4379-a34a-84ad4d1ae726","2026-01-31","4","17","157","electronica"
"bf161c94-4faf-4b5e-ab92-0dad41f3bdbf","2025-06-06","3","350","294","reggaeton"
"92ac38fa-1235-47ca-a261-4cc3973f8a03","2025-11-11","13","295","48","indie"
"d4566377-6571-4b70-9963-0143cbaca5c5","2026-05-22","7","234","246","jazz"
"cc3f1066-e7b5-4779-99aa-cf6ee99235a9","2025-08-24","5","427","302","techno"
"637b5384-138c-45cc-8bb8-f11c731db44d","2026-02-06","11","124","319","rock"
"6c227a69-008b-488b-a549-39f8c5fa9bef","2025-07-15","17","228","309","pop"
"66b60e80-c5a1-458d-ba9c-56eae3102070","2025-06-14","17","401","154","electronica"
"0c755048-cae4-40ba-bae2-5fdc7f567227","2026-05-04","0","425","23","reggaeton"
"95fe82fc-a3f7-4570-9bcd-4059c480ffa3","2026-01-30","23","185","37","indie"
"3fd64b86-28da-4b1f-b810-c54e445ca81d","2026-02-01","15","45","180","jazz"
"dfa976f9-21c3-4f11-b7bd-4150bf5409c1","2026-05-08","5","331","354","techno"
"c68d0521-68a8-4615-b94a-c0aa6357c720","2026-01-14","8","446","159","rock"
"792f9b59-fe47-4707-b13a-a43e8a8706e0","2025-07-08","1","368","126","pop"
"f93d49e1-c7ed-4a09-b926-cb350ab56dfb","2025-10-10","16","236","391","electronica"
"a5a29ffd-89c6-4cae-bd13-95fd4b951445","2025-12-28","1","29","132","reggaeton"
"bcea2954-c3fe-4210-8599-01471758aa54","2026-04-06","17","472","291","indie"
"b20e2045-c6ee-445e-9601-eb1fea79a7ea","2026-04-14","11","219","485","jazz"
"0d83fb6d-67ee-4d29-be9b-19b9a01199f2","2025-08-06","3","31","149","techno"
"ea2106b2-b0d7-4049-8b39-e638590e34cb","2026-05-12","8","449","225","rock"
"a10ad556-8af6-42a6-8f9b-59924b3237fb","2025-10-20","21","54","21","pop"
"4483d1e3-d3dc-4ae8-9494-21c84a1edf9d","2025-12-10","7","442","318","electronica"
"33c9f17f-10cb-4acb-8b1f-a40ecd5e398f","2026-01-03","21","489","351","reggaeton"
"9a067c3f-0b62-4d9c-99bd-5e5bb045f947","2026-01-19","20","111","488","indie"
"e08060c1-86a6-4f82-9bf0-94c236d27dec","2026-05-27","18","20","181","jazz"
"8d5978b9-d762-46bc-8452-ecf9330ba62c","2025-08-24","15","371","491","techno"
"44501523-b428-4ec2-9147-42427b5ad107","2026-03-24","3","469","228","rock"
"702fcee1-0ccf-4bbf-ba27-770d0511d96d","2025-12-27","5","106","113","pop"
"d95b1bf3-32bc-4ac1-ac92-537b647c2eed","2026-01-15","5","226","42","electronica"
"a2a3de2a-d4b6-4590-b62a-d88179c2f9d5","2025-06-26","22","15","166","reggaeton"
"2b0ed97f-4deb-499c-91b9-eab20635465c","2026-04-27","21","129","272","indie"
"99c40a31-e4ad-4d81-beb3-4ff2887b814c","2025-08-10","5","136","5","jazz"
"77a3d05d-7f98-4709-9747-5568d4117080","2026-03-28","2","12","329","techno"
"64349f7c-99b8-4186-a7f6-18bd9afce248","2025-06-01","19","392","317","rock"
"8a66c023-efc9-4d4e-b9dc-ea3b766c5030","2025-12-09","13","410","118","pop"
"fd048d7c-5c92-4278-a873-452c656adbf0","2025-08-26","23","261","68","electronica"
"c32905bc-ea56-4230-bb01-19147627daf1","2025-07-31","10","221","489","reggaeton"
"33c0a20a-d794-4eb0-9316-5ea0c3531b31","2025-07-09","15","170","423","indie"
"0cfc2fc0-0f89-47ae-a72c-a2f8dbf7a00e","2025-12-28","18","440","310","jazz"
"fa2a58f6-d17b-4091-9f14-9c98aae771c0","2026-05-24","17","407","463","techno"
"48ec63f8-b449-4643-a8f3-301c35541a73","2026-01-30","0","149","452","rock"
"e19b8843-c81f-460d-9646-d38722472fdd","2026-03-31","21","34","53","pop"
"fe28fd0d-b3ef-4d8d-9f39-5a8490141279","2025-10-03","20","29","416","electronica"
"b528f18b-bb55-4be6-853b-db8266f98068","2025-12-25","5","32","64","reggaeton"
"6beea061-0541-42f1-b7b0-f67584dcc622","2025-09-29","8","329","349","indie"
"ace4809b-fdf8-4a04-bdb9-47a4736ad235","2026-01-26","13","398","106","jazz"
"1a23ef7b-a911-4bde-84df-46021738afe1","2026-05-17","22","456","203","techno"
"bc65d51f-f51a-4041-a343-2f22b39d1e41","2026-02-28","11","362","208","rock"
"5bbfd273-aeb2-43bc-aa02-c145425d1089","2025-10-09","3","287","149","pop"
"614c299e-bde5-4fab-815a-26051f1b67a6","2026-02-05","23","5","428","electronica"
"bcd4e3b0-6ce5-4c74-9acb-b066bd4a4a1f","2026-04-12","1","280","471","reggaeton"
"3b7b0a9b-b696-4cab-87a3-a75bb32ab742","2025-10-05","1","139","8","indie"
"33fe736e-9ed7-44f4-9d4b-874249c711df","2025-09-02","13","282","401","jazz"
"3ae3bd9a-c715-49a1-9ae6-a496fd2d9716","2026-05-27","21","436","395","techno"
"9bb0f353-69b6-4396-930b-18741e31150a","2025-12-29","0","281","274","rock"
"862114af-c67e-477d-a293-f775b2128dab","2026-03-18","21","357","382","pop"
"60a4bf14-4fa1-4448-abaf-270ec98768a5","2025-11-13","5","160","314","electronica"
"f45e51fa-9de3-4b98-b3b0-204737a01612","2026-02-28","3","277","78","reggaeton"
"5a6d433b-f3e1-4c24-a094-16b121dcb6b7","2025-10-22","20","154","122","indie"
"65fff779-a8cf-4801-8bbb-4ddd4732670a","2025-07-20","18","383","229","jazz"
"af55dc91-b35e-42c6-b26f-6832d9126720","2026-03-25","17","266","150","techno"
"c613f60b-3fab-4ff4-9d7f-9b601af535b2","2025-10-12","2","266","335","rock"
"9a1252d3-2b14-49c3-80c0-c20f07542732","2025-11-28","17","285","25","pop"
"e651fffe-04f7-4149-8a47-944d95804f73","2026-04-22","10","436","329","electronica"
"38fcccd3-e834-40ef-bf6b-261f329b3c0b","2025-11-11","0","315","22","reggaeton"
"785619cf-00bb-4b8d-9cb8-e02c2cd3784e","2025-12-04","19","188","28","indie"
"363623e3-2298-4d57-8aa5-a68a0a0084cc","2025-07-24","18","160","217","jazz"
"c93e475d-11f1-427a-837e-b53726b6f39e","2025-12-12","15","384","71","techno"
"bb833c40-1185-4152-b5ab-eef3b0b430a8","2025-10-05","19","38","103","rock"
"5110e3ad-2bc6-4b1a-a813-7856697906da","2025-12-30","20","132","339","pop"
"d1be0371-21d1-40bb-ae78-f2580910dba0","2025-10-09","13","149","417","electronica"
"5ed433d6-8e4b-4bda-917e-037170714fd9","2026-04-09","21","356","171","reggaeton"
"a3d37bcb-6fd9-4ed0-9a9f-93a714cbba62","2026-03-30","16","411","332","indie"
"d8d81afe-0ef3-4c2e-977d-ebf46dd36374","2026-03-03","20","139","461","jazz"
"81df48e8-d540-4b69-97d6-c8dcc3be86a3","2025-10-15","13","331","285","techno"
"81d0316b-3478-43e6-81dd-7096b5130c83","2025-10-10","17","326","126","rock"
"ee3317fb-5bd1-4cce-b32f-5e45ff142df2","2026-05-15","13","306","148","pop"
"312c61b4-b4fa-45f9-b3d4-690b33a4820d","2025-07-06","18","16","301","electronica"
"59877012-678f-416c-a7df-dc2dbb2525bc","2025-06-14","20","303","392","reggaeton"
"d796136a-97ac-4955-b745-9ef6559cb8e5","2025-08-31","9","82","197","indie"
"03145f6b-0318-4eba-97ce-b9bd04a11d23","2025-07-02","8","183","147","jazz"
"eb0d7ffb-112d-4c78-b6d8-cb0c5a072871","2025-10-08","12","195","331","techno"
"8c139f1f-acd9-4065-be8d-f9b240019cd1","2026-03-18","20","239","266","rock"
"f36f5224-1e6e-445d-9d1e-1711245388c6","2025-12-18","11","384","153","pop"
"7613f2e3-8247-4b93-9ad0-cdfcebcbb5a4","2025-11-21","17","301","90","electronica"
"05ede8aa-056a-43c5-89d4-0cbefe0abe08","2025-09-09","4","368","117","reggaeton"
"609d1b9a-5088-4070-8a2c-e154ad866e0a","2025-06-20","3","83","411","indie"
"a4a5dcf9-89ca-405a-b87f-8850d79eae9c","2026-01-15","19","179","267","jazz"
"1211e858-53aa-427e-86c1-cb338be7385a","2025-11-21","18","45","289","techno"
"302fc2d2-4b85-47d4-8a2d-9798f12a083a","2025-08-02","0","111","432","rock"
"27c50703-8a55-4e36-93d1-ff71c86289c9","2025-08-11","16","46","176","pop"
"d70cd145-60d0-4fc3-a989-4f6475f08b47","2026-03-03","12","434","382","electronica"
"e197e6e1-4f3a-42e2-bfc7-824a29fbf93c","2026-05-05","7","156","288","reggaeton"
"8825bcdc-bcf8-4cc8-b763-6d05332142a9","2026-04-29","6","186","416","indie"
"f2ecbd98-989a-4037-92a6-bcfdda1431d2","2025-09-11","21","210","61","jazz"
"3795d90e-bbff-490f-b9e5-77c35c94b76e","2025-10-14","23","113","318","techno"
"21ba38df-4611-4ef8-aa2b-f9748248f8e9","2026-02-13","14","389","122","rock"
"73caf074-0eda-4bdb-90cd-8ea8644c1779","2026-04-08","10","11","195","pop"
"1d535047-2a29-489e-b107-ee105ed1d3de","2026-02-17","12","327","326","electronica"
"aa1f15b3-ed6e-439f-8f54-3199f3068615","2025-09-16","12","91","496","reggaeton"
"2064b813-7f68-4e2a-9b1b-e245179f3215","2025-06-06","18","493","21","indie"
"f86f44ea-0492-4d33-93cd-073de500270b","2026-05-19","9","482","132","jazz"
"e884cb72-3dd9-446d-9dcd-3503d6f0fef7","2025-12-01","5","0","478","techno"
"1b9f39a1-5cfb-4011-86b7-c753c7f40b75","2025-09-27","5","106","86","rock"
"b9d45ac4-5831-4581-b5b9-68eb4021635d","2025-12-06","16","83","65","pop"
"aac7c2cd-af03-4188-9357-7e2f5944db71","2025-07-26","4","497","283","electronica"
"0194f2b7-bfa2-429a-9686-953688246b63","2025-08-05","15","477","234","reggaeton"
"6ec207ff-d48c-4470-8f15-62daada3dcec","2025-12-02","16","76","202","indie"
"136a5e60-8192-4f49-aa46-c75cb2ff6db6","2025-10-07","21","338","389","jazz"
"fe00fb87-1810-4690-8111-46f5f7715bdb","2025-09-23","20","316","65","techno"
"51e86bad-bff3-49bf-8651-b7a150bb1916","2026-03-06","5","326","29","rock"
"f236aa52-66bf-4b15-b8c9-e9389637b0ce","2025-11-21","7","301","18","pop"
"a3d84299-9755-4678-9fc6-d0ce59a6539e","2025-08-18","20","350","364","electronica"
"cf77578a-50ab-4d53-a152-9f618cbfb240","2025-09-06","0","124","481","reggaeton"
"cab8b9fc-12dd-4247-8a47-f4d1f1d26a5b","2026-02-05","9","288","284","indie"
"5d292b79-089c-4166-9abc-c490086b61ec","2025-09-19","8","284","313","jazz"
"8c617628-ea63-4bd2-a7a3-295d34f782ee","2025-09-30","0","291","12","techno"
"94564a20-aafb-4b10-b140-10be4a5056ff","2026-01-31","19","265","148","rock"
"b8d5d3a8-ce85-442e-9ff5-ed588f6ae2bc","2026-05-24","17","343","159","pop"
"a7b1e90c-ed74-46f2-9b79-163682df365b","2026-04-23","4","120","222","electronica"
"88086639-24df-4306-836d-5a3089f9776c","2025-07-31","17","248","489","reggaeton"
"ba9e9099-4603-4757-8133-1ef02fd97004","2026-05-17","10","424","361","indie"
"f3e806f5-428d-4ae5-b725-19a1fada3f46","2025-08-28","19","84","467","jazz"
"482c3270-2513-446f-a9af-8b6fa65a56d8","2025-06-03","5","495","422","techno"
"5a5f129e-8b54-42d3-9c6e-67ec94f8fd8a","2026-04-14","7","146","117","rock"
"b3875512-d40b-4cc5-a7b3-c615afbe8888","2025-09-06","22","252","196","pop"
"c52c7dad-0ade-4d91-b892-0ac84914a299","2026-03-20","10","234","483","electronica"
"ca32b3f2-de32-4fdb-be62-816b39ee3291","2025-08-10","21","409","8","reggaeton"
"e30584e6-18b2-4295-9b6a-6807db0eddcb","2026-04-27","22","373","106","indie"
"4ad8cbf6-e508-446c-841d-3dcf339ce2e1","2025-07-27","19","405","421","jazz"
"a7bb23b5-0e2d-43d4-b63c-e331e2051c77","2025-10-22","20","234","249","techno"
"2a6d31ee-e910-4413-999d-5ba3d50a4d57","2026-04-24","5","273","253","rock"
"ba9359e1-0a3e-45d4-9f20-9a38bed6370a","2025-10-07","6","66","266","pop"
"a2d0f047-db4a-4687-8211-fde4bb70ff8d","2026-01-10","8","100","401","electronica"
"11de1ffa-f9de-46cb-ad96-c588a2ac34fe","2026-03-02","8","342","5","reggaeton"
"2cf93561-07b3-4189-903f-a34c1525ecba","2026-01-01","16","177","219","indie"
"4fe854ff-d71c-49d4-91a0-591cd8dc551f","2025-11-08","12","469","68","jazz"
"5ad0dcef-60df-4785-be89-e12c6c29fff5","2025-11-24","11","170","443","techno"
"89f8d63a-a78f-4da4-be25-3a6dfb66c701","2025-10-24","0","364","113","rock"
"43a94e73-1614-45a9-abf4-6a55d20b7edd","2025-08-13","17","81","263","pop"
"9cb538d4-7d42-411c-bacc-d33f66a4f5fc","2026-01-19","21","498","50","electronica"
"22a4cbfa-c10f-4e4a-94f0-0909822ea4a8","2026-05-10","17","495","360","reggaeton"
"5a253a4e-e920-427b-9495-58c711b1d824","2026-01-20","5","286","11","indie"
"9ef289aa-7158-459c-8a0c-3f3ad7eb338c","2025-12-02","14","106","374","jazz"
"b120a247-a6ec-4275-929f-32a50d55d703","2026-01-24","8","340","470","techno"
"e46f293c-0995-4ca8-ba1f-c389ce3364ca","2025-08-20","7","299","319","rock"
"d5b8c614-e2c4-4186-83a3-297a2915c0b7","2026-01-26","8","242","311","pop"
"c2f2fe80-bd49-4539-bbb0-e3aeb23f3815","2025-10-19","1","173","78","electronica"
"9df46341-87d1-4de8-9b0d-7a7d1f2a48a3","2026-03-20","15","177","344","reggaeton"
"febac10a-b13e-4fd4-a9ad-4285269b5317","2025-06-29","8","402","296","indie"
"d17d0adc-b309-4497-8854-eedf9d6cf7b9","2026-03-05","16","313","393","jazz"
"a0cd8c7c-19bd-44d2-a1a9-022be77a6209","2026-01-20","9","81","426","techno"
"d30fee43-5ed4-430b-af85-0da70fca2887","2026-02-21","3","282","346","rock"
"cf3797ad-71f6-440c-9dd3-f78f2307048e","2026-01-03","18","307","122","pop"
"73c0976e-68dd-4757-9e9c-3c65d86095c5","2026-04-22","17","266","13","electronica"
"032213d7-f443-4695-9bb0-f73fdbc4a6b0","2025-06-15","3","6","331","reggaeton"
"9abbc8de-a430-4333-a588-bd6c89822e5b","2025-12-27","2","365","26","indie"
"6e5eb385-202d-4283-a935-435354501373","2025-12-13","10","70","56","jazz"
"b8dd1365-da59-4dd8-a858-de52019c7420","2025-06-19","12","92","499","techno"
"3f50eb22-bd98-403d-a520-4f73045bde27","2026-01-13","0","215","406","rock"
"c4fb45eb-f10f-4421-af7a-60f7f961e0aa","2025-08-22","21","382","24","pop"
"43df6cc1-d43e-41b4-805f-ed9b2f34ad60","2026-04-18","6","292","75","electronica"
"1a6d4331-79b8-4ee0-acfe-43242704f484","2025-12-27","22","252","359","reggaeton"
"75a39c93-a5af-451b-a685-ba324dae18ec","2025-07-30","17","45","404","indie"
"ab369c7d-c606-43b4-a8df-e348b735dcc2","2025-11-08","13","57","94","jazz"
"c934185f-efd2-4acf-9508-7875a39cb438","2025-08-31","7","355","101","techno"
"56c4ab47-d8e9-4a8d-adbc-bed2948bed42","2025-12-22","12","153","279","rock"
"c1ac28b6-30b8-44f5-92da-4899fc720197","2025-10-01","0","370","178","pop"
"91d153b8-ed11-4172-a02b-ca32a200896d","2026-02-08","8","359","205","electronica"
"34b5fa45-c3a2-4cb3-9550-46f324fd9fe8","2025-11-06","11","92","341","reggaeton"
"a4a9252b-f788-45fe-9097-52bdb1e27595","2025-09-26","7","188","414","indie"
"8d108cc7-e9b6-416f-b230-bcab606fc711","2025-09-27","22","317","171","jazz"
"35a601a0-fe17-4792-8570-e70f14e7ccad","2026-01-04","5","46","428","techno"
"241a850d-4b46-49ed-b5fb-f9ada2168400","2025-11-26","16","84","376","rock"
"cfdaddd9-cc99-49e8-893e-aa3fbdba692f","2025-12-16","2","252","288","pop"
"a7aa062d-2525-4ded-b9bc-883464205c27","2026-01-18","7","170","178","electronica"
"99e58432-14a1-41b8-89ab-e5ca0eb369f6","2025-10-28","17","267","87","reggaeton"
"bcbb0f59-a7ef-40ed-a18a-ffef13383474","2026-04-20","5","46","207","indie"
"4049895f-afe7-4cda-bf60-81cc8707a1f9","2025-10-01","16","199","40","jazz"
"4f5156a4-8b9f-4227-8956-734fab3645ad","2026-05-17","6","129","84","techno"
"8b558c42-ace6-4804-95af-b4ef0604906f","2025-10-23","20","53","187","rock"
"c104e088-c17f-4321-8d33-fafface65956","2026-04-15","21","0","251","pop"
